section_no,section_id,section_code,section_name,section_mandatory,field_position,field_id,field_name,label,description,required,data_type,source,partner_scope,seo_relevant,schema_relevant,compliance_relevant,accessibility_relevant,translation_relevant,ai_generated,editable,validation_rule,default_value,status,version,updated_at
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,8,AFF_008,deeplink,Deeplink,Deeplink,YES,Boolean,Link Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,9,AFF_009,tracking_id,Tracking Id,Tracking-ID,NO,String,Partner Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,10,AFF_010,tracking_parameter,Tracking Parameter,URL-Parameter,NO,String,Partner Config,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,11,AFF_011,sub_id,Sub Id,Sub-ID,NO,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,12,AFF_012,campaign_id,Campaign Id,Kampagne,NO,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,13,AFF_013,content_id,Content Id,Content-Zuordnung,NO,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,14,AFF_014,placement_id,Placement Id,Position,YES,String,Tracking Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,15,AFF_015,advertising_disclosure,Advertising Disclosure,Werbekennzeichnung,YES,String,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,16,AFF_016,link_checked_at,Link Checked At,Letzte Prüfung,YES,Datetime,Link Monitor,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,17,AFF_017,http_status,Http Status,HTTP-Status,NO,Integer,Link Monitor,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,18,AFF_018,redirect_valid,Redirect Valid,Ziel erreichbar,YES,Boolean,Link Monitor,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,19,AFF_019,compliance_status,Compliance Status,"VALID, WARNING oder ERROR",YES,Enum,Compliance Engine,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
16,MLP_SECTION_16,AFF,Affiliate-Links & Tracking,True,20,AFF_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,False,False,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,1,LINK_001,internal_link_set_id,Internal Link Set Id,Eindeutige Linkstruktur-ID,YES,String,System,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,2,LINK_002,source_page_id,Source Page Id,Ausgangsseite,YES,String,Landingpage Engine,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,3,LINK_003,target_page_id,Target Page Id,Zielseite,YES,String,Landingpage Engine,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,4,LINK_004,target_url,Target Url,Interne Ziel-URL,YES,URL,System,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,5,LINK_005,anchor_text,Anchor Text,Sichtbarer Linktext,YES,String,Content Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,6,LINK_006,link_context,Link Context,Textumfeld des Links,NO,Text,Content Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,7,LINK_007,link_type,Link Type,"Kategorie, Produkt, Blog oder Ratgeber",YES,Enum,System,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,8,LINK_008,cluster_id,Cluster Id,Themencluster,NO,String,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,9,LINK_009,pillar_page_id,Pillar Page Id,Zentrale Themenseite,NO,String,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,10,LINK_010,relationship_type,Relationship Type,"Parent, Child, Related oder Alternative",YES,Enum,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,11,LINK_011,placement_section,Placement Section,Position auf der Seite,YES,String,Layout Engine,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,12,LINK_012,placement_priority,Placement Priority,Reihenfolge und Priorität,YES,Integer,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,13,LINK_013,relevance_score,Relevance Score,Inhaltliche Relevanz,YES,Decimal,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,14,LINK_014,link_depth,Link Depth,Klicktiefe ab Startseite,YES,Integer,Navigation Engine,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,15,LINK_015,crawl_enabled,Crawl Enabled,Für Crawler erreichbar,YES,Boolean,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,16,LINK_016,follow_enabled,Follow Enabled,Follow-Status,YES,Boolean,SEO Engine,ALL,True,False,False,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,17,LINK_017,broken_link_status,Broken Link Status,"VALID, REDIRECT oder BROKEN",YES,Enum,Link Monitor,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,18,LINK_018,last_checked_at,Last Checked At,Letzte Prüfung,YES,Datetime,Link Monitor,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,19,LINK_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
17,MLP_SECTION_17,LINK,Interne Verlinkung,True,20,LINK_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,False,False,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,1,SOURCE_001,source_id,Source Id,Eindeutige Quellen-ID,YES,String,System,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,2,SOURCE_002,source_type,Source Type,"Anbieter, Behörde, Studie oder Dokumentation",YES,Enum,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,3,SOURCE_003,source_title,Source Title,Titel,YES,String,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,4,SOURCE_004,source_author,Source Author,Autor oder Organisation,NO,String,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,5,SOURCE_005,publisher_name,Publisher Name,Herausgeber,YES,String,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,6,SOURCE_006,source_url,Source Url,Referenz-URL,NO,URL,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,7,SOURCE_007,source_document_id,Source Document Id,Interne Dokument-ID,NO,String,Drive,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,8,SOURCE_008,publication_date,Publication Date,Veröffentlichungsdatum,NO,Date,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,9,SOURCE_009,accessed_at,Accessed At,Abrufzeitpunkt,YES,Datetime,System,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,10,SOURCE_010,last_verified_at,Last Verified At,Letzte Quellenprüfung,YES,Datetime,Quality Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,11,SOURCE_011,claim_ids,Claim Ids,Zugeordnete Aussagen,YES,JSON,Content Engine,ALL,True,True,True,False,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,12,SOURCE_012,evidence_excerpt,Evidence Excerpt,Relevanter Auszug,NO,Text,Redaktion,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,13,SOURCE_013,evidence_location,Evidence Location,"Seite, Abschnitt oder Absatz",NO,String,Redaktion,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,14,SOURCE_014,source_language,Source Language,Sprache,YES,String,Source Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,15,SOURCE_015,authority_level,Authority Level,"Primär, sekundär oder ergänzend",YES,Enum,Quality Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,16,SOURCE_016,commercial_source,Commercial Source,Kommerzielle Quelle,YES,Boolean,Compliance Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,17,SOURCE_017,affiliate_partner_source,Affiliate Partner Source,Partnerquelle,YES,Boolean,Compliance Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,18,SOURCE_018,license_status,License Status,Zulässigkeit der Nutzung,YES,Enum,Compliance Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,19,SOURCE_019,verification_status,Verification Status,"VALID, OUTDATED oder REJECTED",YES,Enum,Quality Engine,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
18,MLP_SECTION_18,SOURCE,Externe Quellen & Referenzen,True,20,SOURCE_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,True,True,False,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,1,MEDIA_001,media_id,Media Id,Eindeutige Medien-ID,YES,String,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,2,MEDIA_002,product_id,Product Id,Produktzuordnung,NO,String,Product Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,3,MEDIA_003,media_type,Media Type,"Bild, Video, PDF oder Grafik",YES,Enum,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,4,MEDIA_004,media_role,Media Role,"Hero, Inhalt, Thumbnail oder Download",YES,Enum,Layout Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,5,MEDIA_005,source_type,Source Type,"Eigene Datei, Partner oder Anbieter",YES,Enum,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,6,MEDIA_006,source_url,Source Url,Ursprungsquelle,NO,URL,Source Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,7,MEDIA_007,storage_path,Storage Path,Speicherort,YES,String,Drive,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,8,MEDIA_008,public_url,Public Url,Veröffentlichte URL,NO,URL,Publisher,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,9,MEDIA_009,filename,Filename,Dateiname,YES,String,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,10,MEDIA_010,mime_type,Mime Type,Dateityp,YES,String,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,11,MEDIA_011,width,Width,Breite,NO,Integer,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,12,MEDIA_012,height,Height,Höhe,NO,Integer,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,13,MEDIA_013,file_size_bytes,File Size Bytes,Dateigröße,YES,Integer,Asset Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,14,MEDIA_014,alt_text,Alt Text,Alternativtext,CONDITIONAL,String,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,15,MEDIA_015,caption,Caption,Bildunterschrift,NO,String,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,16,MEDIA_016,copyright_holder,Copyright Holder,Rechteinhaber,YES,String,Compliance Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,17,MEDIA_017,usage_permission,Usage Permission,"Freigegeben, begrenzt oder verboten",YES,Enum,Compliance Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,18,MEDIA_018,optimization_status,Optimization Status,"OPTIMIZED, REVIEW oder ERROR",YES,Enum,Performance Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,19,MEDIA_019,accessibility_status,Accessibility Status,"VALID, WARNING oder ERROR",YES,Enum,Accessibility Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
19,MLP_SECTION_19,MEDIA,Medienverwaltung,True,20,MEDIA_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,1,SEO_001,seo_record_id,Seo Record Id,Eindeutige SEO-ID,YES,String,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,2,SEO_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,3,SEO_003,primary_keyword,Primary Keyword,Hauptsuchbegriff,YES,String,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,4,SEO_004,secondary_keywords,Secondary Keywords,Ergänzende Suchbegriffe,NO,JSON,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,5,SEO_005,search_intent,Search Intent,"Informational, Commercial oder Transactional",YES,Enum,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,6,SEO_006,seo_title,Seo Title,Suchergebnistitel,YES,String,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,7,SEO_007,meta_description,Meta Description,Meta-Beschreibung,YES,String,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,8,SEO_008,h1,H1,Hauptüberschrift,YES,String,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,9,SEO_009,heading_structure,Heading Structure,H2- bis H6-Struktur,YES,JSON,Content Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,10,SEO_010,canonical_url,Canonical Url,Kanonische URL,YES,URL,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,11,SEO_011,robots_index,Robots Index,Indexierung,YES,Boolean,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,12,SEO_012,robots_follow,Robots Follow,Linkverfolgung,YES,Boolean,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,13,SEO_013,sitemap_included,Sitemap Included,Sitemap-Status,YES,Boolean,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,14,SEO_014,hreflang_entries,Hreflang Entries,Sprach- und Länderziele,NO,JSON,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,15,SEO_015,content_freshness_date,Content Freshness Date,Aktualitätsdatum,YES,Date,Quality Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,16,SEO_016,internal_link_count,Internal Link Count,Interne Links,YES,Integer,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,17,SEO_017,external_source_count,External Source Count,Externe Quellen,YES,Integer,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,18,SEO_018,seo_score,Seo Score,Interner Qualitätswert,YES,Decimal,SEO Engine,ALL,True,True,True,True,True,True,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,19,SEO_019,validation_status,Validation Status,"VALID, WARNING oder ERROR",YES,Enum,Quality Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
20,MLP_SECTION_20,SEO,SEO-Struktur,True,20,SEO_020,status,Status,"ACTIVE, REVIEW oder DISABLED",YES,Enum,System,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,1,SCHEMA_001,schema_record_id,Schema Record Id,Eindeutige Schema-ID,YES,String,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,2,SCHEMA_002,page_id,Page Id,Seitenzuordnung,YES,String,System,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,3,SCHEMA_003,primary_schema_type,Primary Schema Type,"WebPage, Article, Product oder Service",YES,Enum,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,4,SCHEMA_004,additional_schema_types,Additional Schema Types,Ergänzende Typen,NO,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,5,SCHEMA_005,webpage_schema,Webpage Schema,WebPage-Daten,YES,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,6,SCHEMA_006,organization_schema,Organization Schema,Betreiberangaben,NO,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,7,SCHEMA_007,breadcrumb_schema,Breadcrumb Schema,BreadcrumbList,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,8,SCHEMA_008,faq_schema,Faq Schema,FAQPage,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,9,SCHEMA_009,product_schema,Product Schema,Product,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,10,SCHEMA_010,service_schema,Service Schema,Service,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,11,SCHEMA_011,offer_schema,Offer Schema,Offer,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,12,SCHEMA_012,review_schema,Review Schema,Review,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,13,SCHEMA_013,aggregate_rating_schema,Aggregate Rating Schema,AggregateRating,CONDITIONAL,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,14,SCHEMA_014,image_object_schema,Image Object Schema,ImageObject,NO,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
21,MLP_SECTION_21,SCHEMA,Schema.org & strukturierte Daten,True,15,SCHEMA_015,video_object_schema,Video Object Schema,VideoObject,NO,JSON,Schema Engine,ALL,True,True,True,True,True,False,True,,,ACTIVE,1.0.0,2026-07-17T00:00:00+02:00
